Incident ID;Title (Company);Description;Date of occurrence;Jurisdiction;LINDDUN categories;Data exposure score;Identification score;Data Sensitivity score;Threat Actor;Techniques Used;Data Protection State;Root Cause (Why);Asset Type;Source;has_personal_data;has_special_categories;has_credentials
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
